央视,#genre#
CCTV5,https://live.ottiptv.cc/mcp/cctv5.m3u8?userid=423579792&sign=34b2b4f90265c3e81425451011f54720e54e4a5850d1df73d15ad203b5d72966ae3ce34d5666904918e828561668397b759854042afc702cab0dcdb70b7fce8f03401cec292b52fb86878ade&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV5,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226469/1.m3u8?
CCTV5,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226894/1.m3u8?
CCTV5+,https://mgtv.ottiptv.cc/mg/641886773.m3u8?userid=423579792&sign=cf4f5d846c2240182ebf22429e0f512c59500bb8cb9664b72703519dc0beb459d570af91583127b858abd617b492f2015052d1cb43c14912a2d980cd9f4a122503528285e7fe7c9bd2548c5e5ae776db&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV6,https://mgtv.ottiptv.cc/mg/624878396.m3u8?userid=423579792&sign=8e0a7b3bab5e6c934ef3c3326e194249545c821649e7d276dcdf2927b898e1cbf53267ae8dee14b0696ce8e790e12d1dbb791d968e61d19bad641da105fef0d07d5978a3030c9a8b8b2f302b798a3e37&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV6,https://live.ottiptv.cc/mcp/cctv6.m3u8?userid=423579792&sign=801d5b90ab126c8b544df506388df523ef5cfd0251c42becfde68fa01a1e7018fdd04bc5aa2b83541780c31ba7f33b5ea1df1f3de0ef8e28618020f753198c2301c61fd0b1847ae40a50f258&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV6,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226468/1.m3u8?
CCTV7,https://mgtv.ottiptv.cc/mg/673168121.m3u8?userid=423579792&sign=4eb6ebcde3f12aca9f953fc9e4e43a0d3c9a4797072d82361f35c59b16387a758a8c7179ea86583af81c2317a3cb62ce7d52bea3bac4d0b5caa2a8cd092fc45e5eadb5caaa6539a0445173e3c22a947e&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV7,https://live.ottiptv.cc/mcp/cctv7.m3u8?userid=423579792&sign=1844e15442cdce564765e8a38f561d3f3734ebfff39604822ab512f14c5313e2dbbd91d8917692020d916406ef9ec9bc6c166b953fcb435767b15dd451fa0842e447c1d1560f068a0e1ee659&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV7,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226946/1.m3u8?
CCTV8,https://mgtv.ottiptv.cc/mg/624878356.m3u8?userid=423579792&sign=48b2b71199cc8f80fdbbb69701249b5cf07a58ad7e07ff3d9396f4cc0774e5a7da106bfac6fdf38cc7a39a89e23b995c13f943b75afe475a7e5d30799449cbf5a84e5929f5ff8af980a6f1e37390830d&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV8,https://live.ottiptv.cc/mcp/cctv8.m3u8?userid=423579792&sign=4add98ef67a9f3aa997ea598956ce0f6b39139849af3e7f04492c80570e123f214f54f0c3ac2af72bda44e353a83b3987321e64d40580e50ac3f3d0fb96f773cf94e3c43b1c90739f4cd0300&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV8,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226485/1.m3u8?
CCTV9,https://mgtv.ottiptv.cc/mg/673168140.m3u8?userid=423579792&sign=38c9dd14ae908687d8ef2fed8610f5472881f73b7b76864a75550820b0c01b18939165ddeb14dd01341f8cde650e9a53ffc2a1ac29cf2f1079e5c5f47dfdd92c16e6c730b2e863c3909866ecbba18adf&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV9,https://live.ottiptv.cc/mcp/cctv9.m3u8?userid=423579792&sign=dd68d23aa63de7e6eb84efa1c2743d196afbe54c70d3f0e912c1e2822315c0c1e1a825b483c65236baa93a4de0918eb42ab80baddcd913a404ecf432c1ed1a923264166113dba4b615317537&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV9,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226944/1.m3u8?
CCTV10,https://mgtv.ottiptv.cc/mg/624878405.m3u8?userid=423579792&sign=2a9662f0e2eb0702611e74b83e3528b2e2d73af89536f9a369ad63344ec90620c5c19cf95c6025da0e8fa6707afaac93ffedc86d9ecf20433d8f74945b1efa54365b6ebb9077c7d544c9549149357d42&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV10,https://live.ottiptv.cc/mcp/cctv10.m3u8?userid=423579792&sign=6288892aa893941a567cc28a1c46d47bae7bf7bb24b9a244adbf22a526bcea5389a740b5a939b023fcf326354a6601618c76a7a51d6d3de73cf3993c7da8793e546c40760598a78fc937e7d912&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV10,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226937/1.m3u8?
CCTV11,https://mgtv.ottiptv.cc/mg/667987558.m3u8?userid=423579792&sign=db79b0eb869a3e4b00aabdbf2d9b9c415c4ebd2109f9a57f30faf962cc119797592ee193451c090f2aec7e5234b4e2c98c6f8653b380d09042151ac1fe2a572067a78912d04aa89000ee30035fa20452&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV11,https://live.ottiptv.cc/mcp/cctv11.m3u8?userid=423579792&sign=f716c2835f6683c216afe736002ee03b0d6626992a48b25b11f2a4976cc91ccb3bbb235f3cbaa6a50c4018944cceb24a44a75ce797511f477e6a27eb7b493cc2d58b59a68f7148424896bcd962&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV11,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8?
CCTV12,https://mgtv.ottiptv.cc/mg/673168185.m3u8?userid=423579792&sign=367fdbf752271e66799ba1322c1e050b3ba300563fde7645e1a0c7e08c0e5fc52ccaae55bc384ed8106be8eb4986bafd0533bd6ac7b648bbe0d83ac01900711a2a4c14907b575994851afdc4a23c5c7d&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV12,https://live.ottiptv.cc/mcp/cctv12.m3u8?userid=423579792&sign=1e7b2cc95fb8284eb4454d95130b352caa07b2497e16bb33204ad7b10b472c7cddd6d4af8856f23cf6afff86a803bd9a9f8184174bcf7699247dd7cbaff5264279840ae19a4e3c7ba6f2fdbf32&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV12,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226942/1.m3u8?
CCTV13,https://mgtv.ottiptv.cc/mg/608807423.m3u8?userid=423579792&sign=a0ad112bee528b85634f2a94b5ad21c8a027cf2693e701e0181389085bf0c5ca8bf9cc4af600a2500775f840431646ade9d547db50c9afc0153e00432a32d8462ef5481e8d155fa10d370edfe8e7ad09&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV13,https://live.ottiptv.cc/mcp/cctv13.m3u8?userid=423579792&sign=60a3e76f57fc446b1455bb931f541ec207d96fde0cb8d9843a55cc9dbc2ae3ef209a71e296b74cd1a792e5034cfdade1e091b478a9ebd74c03cddf4d9562cbedea22e5763d2b2ea6cfdc413784&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV13,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226316/1.m3u8?
CCTV14,https://mgtv.ottiptv.cc/mg/624878440.m3u8?userid=423579792&sign=808ee74d68f2cc9df65641a3eb094c908426e0337af740088551b1892fec9922ed6d481e51296c6a17e272dcc90935c32ed47f8de986c8d37e6b6e7d6e104a76612241a8f0ae32d7508b44ade967de00&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV14,https://live.ottiptv.cc/mcp/cctv14.m3u8?userid=423579792&sign=1c7b9eeb50253075139ee4ddbd61984cd48b0595427ec13c490e23b20a695a7bedffda641309f591bb8486394b8cfd9c830caeef655b170ab4637c325c91fa9b47c106b891c3a80959d6e1ea09&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV14,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226947/1.m3u8?
CCTV15,https://mgtv.ottiptv.cc/mg/673168223.m3u8?userid=423579792&sign=e8fbad66abe20513114d1ec6ed0354a1dcf699c52350e29ae291998c77486dade12c69034d5756841f4b839c7484151c3d5f5042597fe529e849991eaff761dcced4749acc404f673f264de365282a0e&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV15,https://live.ottiptv.cc/mcp/cctv15.m3u8?userid=423579792&sign=f60c7b8a18702250dcfc435e6d8bd6d4cd24d11b225663a5f112fed542149c1046437cd9066b8818d44dda62f3b6ba90659746f53c2a7187bed1be73413c87c95c773a4a94f551f41e3b496907&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV15,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?
CCTV16,https://live.ottiptv.cc/mcp/cctv16.m3u8?userid=423579792&sign=2ac95651b6a61b8cfe6396d614aae11203b9a75e78423e972723beeeb17a2ba3be11be78ffcbd18a64dd8809053e165d5e4fc12ae83e3c08900ca443532b97276c242b27be63f63377737e0257&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV16,https://live.ottiptv.cc/mst/cctv16-2.m3u8?userid=423579792&sign=bba97848538c9333f22cfb15bcea9ad20e707f1b373d627c214e05b08cad0d732d1c2816962ccc0cb674d662c7dab2a82f4ee9a151a9f0288b1c67c342a022895eadac416bcb2137d4f9941b0987e6&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV16,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227002/1.m3u8?
CCTV17,https://mgtv.ottiptv.cc/mg/673168256.m3u8?userid=423579792&sign=1b2b4afd580eb90f4930fca54535a7f064ba67af220b3c62a5afb68ff956051458e9bad7ffffca3a084005949697147109cd0c12910397067ae82e35fe9417bb4f8b13870f6319a87c9409c37adb6f50&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV17,https://live.ottiptv.cc/mcp/cctv17.m3u8?userid=423579792&sign=1f441c3fc9ddb572ae119591a219f3d9f66fbef4978f55b9eb4c636ada8d6b1a22690c6e22efd18c219fd0055f7d2e1738e3c460a03d479380c4311dbb1be0c399643ec0449288d9b186fd7d14&auth_token=acb0c268be4342419aa3ba49796b45e0
CCTV17,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226318/1.m3u8?
CGTN,https://mgtv.ottiptv.cc/mg/609017205.m3u8?userid=423579792&sign=c492a6e19194f6b699d6593496e6c5eded8514a6a75c35a96ebd0660b8a48bd8c70ded700228ea6004623796f8bc28bc1ebe751c3579d4b692fb1fb89a3743f72938dd4a198616ff022c8b50b7f0b60f&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN,https://0472.org/hls/cgtn.m3u8
CGTN西语,https://mgtv.ottiptv.cc/mg/609006450.m3u8?userid=423579792&sign=eaa789d91cde4bcbd1b97651244a1205b4320f44338234e2ebd3a65fbf2ca6bb0c0805d2df242402363d315fbe4b22909c2654cb8b39fb80b75fb6086fb917c1d9ff1c213d77c052c67667930c5ff35b&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN西语,https://0472.org/hls/cgtnx.m3u8
CGTN法语,https://mgtv.ottiptv.cc/mg/609006476.m3u8?userid=423579792&sign=e772620fb84919992ef47f8c28f3fe265110c8704b7f7cb62e27ff1899d66749f7a8c2401ffc001083db76bf3c2b624b91993eea5eb3566143f95b289ba0c704dc80a6a24488321b6bf230dc611dd1dd&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN法语,https://0472.org/hls/cgtnf.m3u8
CGTN俄语,https://mgtv.ottiptv.cc/mg/609006446.m3u8?userid=423579792&sign=94cae06ee06e00e49b43ce0c82a036e264f8bbef66d286d03517781ca3d5b741f92f4b7a100714453a8896d9a91a7403e827285f9450042628d977cb5a0ef81afc71b3ba4db3ae92b7188c3b35c54688&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN俄语,https://0472.org/hls/cgtne.m3u8
CGTN阿语,https://mgtv.ottiptv.cc/mg/609154345.m3u8?userid=423579792&sign=9028280ba562ea9c67cfc6cc08f15ffa5b4941a63795f4c68ba93eb6260b7c91394c9922d9392bb7a14e103f5a1e472db131d1f2b67c5cc75904d0c55afda6ea903b1bc2cd0936537cf401d853f21e86&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN阿语,https://0472.org/hls/cgtna.m3u8

卫视,#genre#
安徽卫视,https://live.ottiptv.cc/mcp/anhui.m3u8?userid=423579792&sign=a3e1ed7952f3e34ea56778b8ca52553d4717da7c059cc8b1d3b874373c8d7fc55c15ccc7dfd1bf3d3cf0a462355f83fe4c57dc3f369635c245bb1742878c323f502fe7f7caf17a1e469cbb95&auth_token=acb0c268be4342419aa3ba49796b45e0
安徽卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226943/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0QmKQ_slRCwvVVUUfxPVbw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
北京卫视,https://live.ottiptv.cc/mcp/beijing.m3u8?userid=423579792&sign=15c2d2a0158e0ad28e76716e216f10b39e897b158377881ad6da9a57461dd00e6a3746af304fb11ec81120638353b52d8feff655f53cd54a1eca0623093c81910b200e338a706ebb9edf2db6d5f7&auth_token=acb0c268be4342419aa3ba49796b45e0
北京卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226900/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcYPi33WFyhvd6SjmqUKhJg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
重庆卫视,https://live.ottiptv.cc/mcp/chongqing.m3u8?userid=423579792&sign=6dd3e163bb742ad4c27222c6b95053a4a58a91adac047f9b88fb3eb66396e8dce15d38b08bffac98247d7a910392616223313d01ef45081695d72d06be1d708c90eb5834dcc00d9e0ddf929d78b4b38b&auth_token=acb0c268be4342419aa3ba49796b45e0
重庆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226963/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EjTXsJprEx2nE38tdvu5lhA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
东方卫视,https://mgtv.ottiptv.cc/mg/651632648.m3u8?userid=423579792&sign=f7466f912f88eab1cc96c354c0d0f35996708b31f0ee7e396d7acfe3e26dd866c4b190fa1696a66978592ff4bea04983c556cd180f15bd1a21c11cd0f3fdda844e517ccaa0fa73f6abd2ecd21d7e94e0&auth_token=acb0c268be4342419aa3ba49796b45e0
东方卫视,https://live.ottiptv.cc/mcp/dongfang.m3u8?userid=423579792&sign=89386bac0240c782c6b7b62710a6cf583b769a15cf6fe94ed8a08dedb010989e444d347994988f8d210a6662ce9331098962a1c69eef6cbb629777553178fa94c94c9b6c4fdcfcb11a907a61fa64d6&auth_token=acb0c268be4342419aa3ba49796b45e0
东方卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226898/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0uh4lyjjBCCN7TCq21vSIQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
东南卫视,https://mgtv.ottiptv.cc/mg/849116810.m3u8?userid=423579792&sign=281c7fda3efd052c85c6ee8e6a1aca641b8dd79b8b9b1f96f1268bd92933079c68838e3a7277fb827a6c9093ec251d9f7abe95320fc561cfade01cfbcaae0e4c079bd118e5e5afefb530c65a15b263c9&auth_token=acb0c268be4342419aa3ba49796b45e0
东南卫视,https://live.ottiptv.cc/mcp/dongnan.m3u8?userid=423579792&sign=072bf5773d53b3d74f97a650bca7b71845149e70fea33ba73e937843cced3b992de6f0c4f5af019376432d0a8148be050820e8cb914514c3d593d259311fa090a66ce111c3a3c22b4721d834ce3b&auth_token=acb0c268be4342419aa3ba49796b45e0
东南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226991/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EQ6F5Mjgs0tJyEArWFL3vQA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
甘肃卫视,https://live.ottiptv.cc/mcp/gansu.m3u8?userid=423579792&sign=05cf51656d7041c9fdc35100e1dad738f0ef2b89d2e4f3da5cfa317a55f655c5761fc6c1de1ed325f0f5ef2d3a831fb6fbaac76a8c0e8077352200d6fa221e769ebbb53019de7f3ef305e4b3&auth_token=acb0c268be4342419aa3ba49796b45e0
甘肃卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227020/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Err-CLugPnTcUinEM8JeySg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
广东卫视,https://mgtv.ottiptv.cc/mg/608831231.m3u8?userid=423579792&sign=123ed6f31ba679cbe8e60017d6e7097c5bd2557abb4287490bbd58785d25199717e50994c488c626c1029d264cfc3c3a51288346257d987d59264f066630af84b7a6bfbc40ab2d3ab1ef98642636a877&auth_token=acb0c268be4342419aa3ba49796b45e0
广东卫视,https://live.ottiptv.cc/mcp/guangdong.m3u8?userid=423579792&sign=e97389faabe6be20739bd936712eb768fa153492298ff4f752f4559f4d2a9ce1f7b7f2279bcdbc21b8e992e26129e4d5a41aef7a8dc9cd549c1e91fa2dc4c5669efe451b3f7c8dba48b25e7e5d069b69&auth_token=acb0c268be4342419aa3ba49796b45e0
广东卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226961/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2MGyx659D_aaDPP0qt3NgA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
广西卫视,https://live.ottiptv.cc/mcp/guangxi.m3u8?userid=423579792&sign=f0dbd9454888c58c33abcb7daff7c4156797c226b376ce673ad973db48941091331adb44a68c3a57031760c12cb7025577c9d89fd11425d87214306d04b04f39b704ff8b252395ccfe0472546694&auth_token=acb0c268be4342419aa3ba49796b45e0
广西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227010/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkAhb-89sxdm9fz6-heXCuw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
贵州卫视,https://live.ottiptv.cc/mcp/guizhou.m3u8?userid=423579792&sign=09a1d5d248e12ea808108b766bf3fd2f936de0fd829b2a5f9d3f0270937074d748b622097d1e6bf41e115eb163eb86c6e62d856e156e876a6558ebaf19d5beeb1ea69157f3bddc2a5b4e0ae155db&auth_token=acb0c268be4342419aa3ba49796b45e0
贵州卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227012/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EnqBF03rFwPucF8ODtWxLQQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
海南卫视,https://mgtv.ottiptv.cc/mg/947472502.m3u8?userid=423579792&sign=bb17433bf8977e65b5ce2031622ae809fcbaa66e0824ac42bc840a7020b1caf40eda75e1556b9d60558f269b7a0da649fda4aa57145dd7f59f4fc5b3f92c5e3d8ca21202f4dfbfb85cbbe5685bb73055&auth_token=acb0c268be4342419aa3ba49796b45e0
海南卫视,https://live.ottiptv.cc/mcp/hainan.m3u8?userid=423579792&sign=0d1aa55f92614f93b96712235e1235137fe194033de04d28b14745c5de46975d9dbf43eb410fd855a6c1eaffcf84ed86b38ece210524afbe85acfba71781a19675f97870cb306bc1005bba9258&auth_token=acb0c268be4342419aa3ba49796b45e0
海南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227029/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EEuBMjt2kLMD8fAO7QYER7Q%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
河北卫视,https://live.ottiptv.cc/mcp/hebei.m3u8?userid=423579792&sign=80bb40d959841aa6b02c0a36c0e03af8425582dae6c3b7bca408487954f305048d565ea5640c8cd473174eace2a57823f4bdbf40240d6a99eb5d55411c30e850db3473e21256ae430ef6ae17&auth_token=acb0c268be4342419aa3ba49796b45e0
河北卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227014/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ErSGjhI3DMaaAASPrbQJYTg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
河南卫视,https://mgtv.ottiptv.cc/mg/790187291.m3u8?userid=423579792&sign=e605c9a2f0259f85e41e88fc4cca4e006036a7588662a3109437990307610a30cd1d86dde09cf5a76663d486df4c1acc9e7618b0cd51a9b5bc40a35b96b67d7ba510653f014960a605b15eaa53a1a548&auth_token=acb0c268be4342419aa3ba49796b45e0
河南卫视,https://live.ottiptv.cc/mcp/henan.m3u8?userid=423579792&sign=4a22985f96bd2294542d07846fb5a73e1a5ec7b284c80ef09f00015003e9a3b267dfb322b981abaee858b3dcda8006284c63f6930057ae60c7c72953edbf7761249ccbac69500f3010e8b23c&auth_token=acb0c268be4342419aa3ba49796b45e0
